month,day,time,light,location,intersection,atmosphere,collision,municipality,department,road,traffic,nblanes,reslane,laneprofile,plan,surface,user,sex,route,pedlocation,pedaction,pedcondition,birth,dirtraffic,catvehicle,nboccupants,obstacle,movobstacle,impact,maneuver
2.0,24.0,850.0,1.0,2.0,1.0,1.0,4.0,63.0,920.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1968.0,2.0,32.0,0.0,0.0,2.0,4.0,2.0
5.0,21.0,2320.0,5.0,2.0,1.0,1.0,6.0,110.0,750.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1995.0,1.0,30.0,0.0,0.0,2.0,2.0,1.0
6.0,19.0,2000.0,1.0,2.0,3.0,1.0,3.0,108.0,750.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1965.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
8.0,29.0,1515.0,1.0,2.0,1.0,1.0,3.0,142.0,10.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1979.0,0.0,7.0,0.0,0.0,2.0,3.0,1.0
12.0,11.0,1720.0,5.0,2.0,1.0,2.0,4.0,147.0,450.0,2.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,1977.0,2.0,7.0,0.0,0.0,2.0,6.0,1.0
8.0,1.0,2145.0,3.0,1.0,1.0,1.0,3.0,88.0,160.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,1969.0,1.0,7.0,0.0,0.0,0.0,6.0,15.0
10.0,15.0,1940.0,5.0,2.0,2.0,1.0,3.0,482.0,670.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1962.0,1.0,33.0,0.0,0.0,2.0,7.0,1.0
7.0,4.0,920.0,1.0,2.0,2.0,1.0,3.0,386.0,690.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1988.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
3.0,25.0,1650.0,1.0,1.0,1.0,2.0,5.0,39.0,260.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1970.0,2.0,7.0,0.0,0.0,2.0,2.0,2.0
8.0,19.0,229.0,5.0,1.0,1.0,1.0,6.0,56.0,250.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,9.0,3.0,1978.0,2.0,7.0,0.0,0.0,1.0,2.0,14.0
12.0,24.0,1700.0,1.0,1.0,1.0,1.0,1.0,119.0,971.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,2009.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0
3.0,31.0,1635.0,1.0,2.0,2.0,1.0,3.0,544.0,590.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1987.0,1.0,33.0,0.0,0.0,2.0,1.0,0.0
7.0,12.0,930.0,1.0,1.0,1.0,2.0,5.0,309.0,770.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1992.0,1.0,7.0,0.0,0.0,2.0,3.0,13.0
12.0,18.0,1855.0,5.0,2.0,1.0,1.0,3.0,81.0,940.0,4.0,2.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1989.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0
4.0,18.0,1845.0,1.0,1.0,1.0,1.0,3.0,63.0,330.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1981.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0
8.0,17.0,1955.0,2.0,1.0,1.0,1.0,4.0,190.0,110.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1972.0,1.0,7.0,0.0,0.0,0.0,0.0,5.0
3.0,11.0,945.0,1.0,2.0,1.0,1.0,6.0,245.0,720.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1991.0,2.0,2.0,0.0,8.0,0.0,3.0,1.0
7.0,5.0,1410.0,1.0,1.0,1.0,7.0,2.0,55.0,140.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,2009.0,2.0,7.0,0.0,3.0,2.0,2.0,17.0
1.0,6.0,830.0,1.0,2.0,1.0,7.0,6.0,31.0,930.0,4.0,3.0,2.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,1980.0,0.0,7.0,0.0,0.0,1.0,2.0,16.0
7.0,29.0,2140.0,3.0,1.0,1.0,1.0,5.0,17.0,940.0,1.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1994.0,2.0,7.0,0.0,0.0,2.0,2.0,12.0
6.0,17.0,1200.0,1.0,2.0,4.0,1.0,3.0,350.0,590.0,4.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1994.0,1.0,37.0,1.0,0.0,2.0,1.0,7.0
2.0,14.0,1845.0,2.0,1.0,1.0,1.0,4.0,238.0,780.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1961.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0
2.0,4.0,1630.0,1.0,2.0,9.0,3.0,6.0,154.0,680.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1987.0,0.0,10.0,0.0,8.0,0.0,2.0,16.0
1.0,31.0,1120.0,1.0,1.0,3.0,8.0,3.0,19.0,620.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1970.0,1.0,10.0,0.0,0.0,2.0,1.0,1.0
3.0,17.0,1720.0,1.0,2.0,3.0,1.0,3.0,452.0,170.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2001.0,1.0,30.0,0.0,0.0,0.0,1.0,1.0
7.0,6.0,2115.0,5.0,2.0,3.0,1.0,2.0,302.0,973.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1990.0,1.0,31.0,0.0,0.0,2.0,1.0,2.0
10.0,12.0,1855.0,2.0,1.0,1.0,1.0,3.0,3.0,940.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1950.0,2.0,7.0,0.0,0.0,2.0,5.0,12.0
11.0,28.0,1830.0,5.0,2.0,1.0,1.0,6.0,555.0,310.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1959.0,1.0,33.0,0.0,0.0,1.0,1.0,1.0
4.0,4.0,1830.0,1.0,1.0,1.0,1.0,6.0,220.0,590.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1972.0,2.0,33.0,0.0,0.0,2.0,1.0,2.0
2.0,17.0,1605.0,1.0,2.0,1.0,1.0,3.0,85.0,270.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1970.0,0.0,7.0,0.0,0.0,2.0,8.0,9.0
8.0,15.0,1410.0,1.0,2.0,3.0,1.0,1.0,388.0,690.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,3.0,1.0,2000.0,2.0,7.0,0.0,8.0,1.0,2.0,21.0
7.0,10.0,1435.0,1.0,1.0,1.0,1.0,6.0,3.0,300.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1950.0,2.0,33.0,0.0,15.0,0.0,1.0,1.0
9.0,29.0,1830.0,1.0,2.0,1.0,1.0,2.0,454.0,510.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1990.0,1.0,7.0,0.0,0.0,2.0,4.0,2.0
1.0,17.0,840.0,1.0,1.0,1.0,1.0,2.0,6.0,930.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1978.0,2.0,7.0,0.0,0.0,2.0,4.0,2.0
10.0,13.0,2035.0,1.0,2.0,1.0,1.0,2.0,118.0,750.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,1998.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
4.0,24.0,1023.0,1.0,2.0,3.0,1.0,1.0,415.0,974.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1996.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0
12.0,12.0,810.0,1.0,2.0,1.0,1.0,1.0,62.0,830.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2009.0,1.0,7.0,0.0,0.0,2.0,1.0,0.0
5.0,3.0,1550.0,1.0,2.0,4.0,2.0,6.0,66.0,930.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1978.0,1.0,7.0,0.0,0.0,1.0,1.0,2.0
2.0,6.0,717.0,5.0,2.0,3.0,1.0,7.0,351.0,760.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1977.0,1.0,30.0,0.0,0.0,2.0,0.0,1.0
11.0,24.0,2200.0,3.0,1.0,1.0,1.0,5.0,86.0,130.0,1.0,1.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1958.0,2.0,10.0,0.0,0.0,0.0,4.0,23.0
10.0,8.0,610.0,4.0,2.0,3.0,1.0,6.0,109.0,440.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1992.0,0.0,7.0,0.0,8.0,0.0,0.0,1.0
9.0,18.0,1430.0,1.0,2.0,1.0,1.0,5.0,69.0,60.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1931.0,1.0,7.0,0.0,0.0,2.0,3.0,13.0
5.0,5.0,805.0,1.0,2.0,1.0,1.0,4.0,454.0,510.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1974.0,0.0,7.0,0.0,0.0,2.0,4.0,2.0
8.0,3.0,1725.0,1.0,2.0,2.0,3.0,3.0,266.0,690.0,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,1997.0,1.0,1.0,0.0,0.0,2.0,7.0,19.0
3.0,7.0,2230.0,5.0,2.0,1.0,1.0,1.0,122.0,910.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1996.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0
6.0,16.0,1700.0,1.0,2.0,6.0,1.0,3.0,214.0,370.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1970.0,1.0,10.0,0.0,8.0,2.0,2.0,12.0
2.0,23.0,1935.0,5.0,2.0,3.0,1.0,3.0,351.0,760.0,4.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1993.0,1.0,30.0,0.0,0.0,2.0,2.0,0.0
10.0,7.0,2130.0,3.0,1.0,1.0,2.0,4.0,63.0,930.0,1.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1962.0,1.0,7.0,0.0,0.0,2.0,4.0,2.0
11.0,3.0,1820.0,5.0,2.0,1.0,1.0,6.0,32.0,300.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1947.0,0.0,7.0,0.0,0.0,2.0,3.0,13.0
4.0,13.0,2020.0,2.0,2.0,7.0,1.0,7.0,115.0,750.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1967.0,1.0,33.0,0.0,0.0,0.0,7.0,16.0
5.0,12.0,1515.0,1.0,1.0,9.0,1.0,3.0,474.0,380.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1970.0,1.0,7.0,0.0,0.0,2.0,8.0,19.0
12.0,13.0,1800.0,2.0,2.0,1.0,1.0,1.0,555.0,310.0,4.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1948.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
8.0,23.0,1519.0,1.0,1.0,1.0,1.0,2.0,458.0,310.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1963.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0
7.0,12.0,1910.0,1.0,2.0,2.0,1.0,4.0,584.0,600.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1995.0,1.0,7.0,0.0,0.0,0.0,4.0,23.0
11.0,25.0,2030.0,5.0,2.0,3.0,1.0,3.0,118.0,750.0,4.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1992.0,2.0,30.0,0.0,0.0,2.0,0.0,1.0
2.0,8.0,1250.0,1.0,2.0,1.0,1.0,6.0,611.0,976.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,2008.0,2.0,38.0,1.0,0.0,1.0,1.0,0.0
12.0,26.0,945.0,1.0,1.0,9.0,9.0,6.0,60.0,130.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2011.0,2.0,7.0,0.0,4.0,0.0,1.0,1.0
11.0,30.0,1855.0,5.0,2.0,1.0,1.0,3.0,555.0,310.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1990.0,2.0,33.0,0.0,0.0,2.0,1.0,1.0
10.0,23.0,1650.0,1.0,2.0,2.0,1.0,3.0,191.0,790.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1957.0,0.0,7.0,0.0,0.0,2.0,2.0,15.0
11.0,24.0,1910.0,5.0,1.0,1.0,2.0,6.0,430.0,540.0,3.0,2.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,2003.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0
9.0,10.0,2100.0,5.0,2.0,2.0,1.0,3.0,55.0,130.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1997.0,1.0,30.0,0.0,0.0,2.0,7.0,1.0
5.0,19.0,1710.0,1.0,1.0,6.0,1.0,2.0,51.0,350.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1981.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0
11.0,5.0,630.0,3.0,1.0,1.0,3.0,1.0,42.0,260.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1984.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
3.0,18.0,1600.0,1.0,1.0,1.0,1.0,6.0,248.0,310.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1985.0,2.0,33.0,0.0,3.0,0.0,1.0,1.0
4.0,19.0,1220.0,1.0,2.0,1.0,1.0,7.0,14.0,930.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
4.0,18.0,1240.0,1.0,2.0,1.0,1.0,2.0,185.0,380.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1963.0,2.0,7.0,0.0,0.0,2.0,6.0,16.0
3.0,19.0,336.0,5.0,2.0,2.0,1.0,5.0,55.0,130.0,4.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1987.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
12.0,6.0,1605.0,1.0,2.0,1.0,1.0,6.0,190.0,30.0,9.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1996.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0
3.0,23.0,1330.0,1.0,2.0,2.0,2.0,6.0,141.0,180.0,3.0,2.0,2.0,0.0,1.0,,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2006.0,1.0,7.0,0.0,0.0,1.0,2.0,1.0
3.0,22.0,1215.0,1.0,2.0,1.0,1.0,5.0,229.0,950.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1968.0,1.0,7.0,0.0,0.0,1.0,3.0,5.0
8.0,14.0,700.0,2.0,1.0,1.0,1.0,2.0,500.0,950.0,1.0,3.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1985.0,1.0,7.0,0.0,4.0,2.0,9.0,1.0
10.0,26.0,2000.0,5.0,2.0,1.0,1.0,2.0,382.0,690.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1993.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0
4.0,18.0,1706.0,1.0,2.0,1.0,1.0,6.0,4.0,201.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2002.0,2.0,30.0,0.0,0.0,1.0,0.0,0.0
4.0,5.0,1110.0,1.0,1.0,1.0,1.0,6.0,141.0,180.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1939.0,1.0,7.0,0.0,2.0,0.0,1.0,1.0
11.0,29.0,1550.0,1.0,2.0,2.0,1.0,3.0,383.0,590.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,1955.0,1.0,7.0,0.0,0.0,2.0,1.0,16.0
5.0,9.0,1015.0,1.0,1.0,1.0,1.0,2.0,365.0,950.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1983.0,2.0,10.0,0.0,0.0,2.0,1.0,1.0
6.0,1.0,750.0,1.0,2.0,1.0,1.0,3.0,234.0,450.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1986.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0
5.0,15.0,1700.0,1.0,2.0,1.0,1.0,3.0,55.0,130.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,1993.0,1.0,7.0,0.0,8.0,9.0,1.0,16.0
11.0,16.0,2220.0,5.0,2.0,7.0,1.0,3.0,117.0,750.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1960.0,2.0,33.0,0.0,0.0,2.0,3.0,18.0
8.0,11.0,515.0,5.0,2.0,1.0,5.0,1.0,301.0,670.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1982.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0
11.0,10.0,840.0,1.0,2.0,2.0,1.0,6.0,454.0,510.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1983.0,1.0,7.0,0.0,1.0,0.0,1.0,16.0
2.0,4.0,500.0,3.0,1.0,1.0,3.0,6.0,206.0,350.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1971.0,2.0,7.0,0.0,13.0,0.0,0.0,1.0
3.0,13.0,1420.0,1.0,2.0,2.0,1.0,2.0,1.0,930.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,9.0,0.0,0.0,0.0,1966.0,1.0,37.0,0.0,0.0,2.0,3.0,2.0
3.0,15.0,930.0,1.0,1.0,1.0,1.0,5.0,80.0,330.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1972.0,2.0,7.0,0.0,0.0,2.0,5.0,2.0
9.0,1.0,1115.0,1.0,2.0,1.0,1.0,7.0,545.0,550.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1989.0,0.0,7.0,0.0,0.0,1.0,4.0,4.0
5.0,12.0,1135.0,1.0,2.0,3.0,1.0,3.0,77.0,920.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,1991.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
5.0,19.0,1750.0,1.0,2.0,3.0,1.0,6.0,399.0,550.0,3.0,,,,,,,2.0,1.0,5.0,0.0,0.0,0.0,2001.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0
3.0,8.0,1040.0,1.0,1.0,1.0,2.0,3.0,239.0,810.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,1990.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
10.0,18.0,1810.0,1.0,2.0,1.0,1.0,6.0,26.0,920.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,2005.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0
7.0,27.0,1700.0,1.0,2.0,2.0,1.0,3.0,65.0,620.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1974.0,2.0,7.0,0.0,9.0,2.0,1.0,1.0
12.0,30.0,1405.0,1.0,1.0,1.0,2.0,6.0,277.0,950.0,1.0,3.0,6.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1985.0,2.0,7.0,0.0,4.0,0.0,1.0,1.0
9.0,20.0,815.0,1.0,1.0,9.0,1.0,3.0,173.0,350.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1989.0,1.0,33.0,0.0,0.0,2.0,1.0,17.0
3.0,11.0,2000.0,5.0,2.0,6.0,1.0,3.0,51.0,350.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1991.0,0.0,33.0,0.0,0.0,2.0,3.0,0.0
8.0,11.0,845.0,1.0,2.0,3.0,1.0,3.0,72.0,920.0,3.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1990.0,1.0,14.0,0.0,0.0,2.0,1.0,17.0
11.0,13.0,1815.0,3.0,1.0,1.0,1.0,6.0,6.0,540.0,4.0,2.0,2.0,0.0,2.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,1997.0,0.0,7.0,0.0,0.0,1.0,2.0,1.0
12.0,17.0,2335.0,5.0,2.0,1.0,8.0,1.0,282.0,690.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1978.0,2.0,7.0,0.0,0.0,2.0,3.0,1.0
11.0,18.0,100.0,5.0,1.0,1.0,1.0,6.0,170.0,50.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1977.0,1.0,7.0,0.0,4.0,0.0,7.0,1.0
5.0,22.0,1540.0,1.0,2.0,1.0,1.0,3.0,19.0,950.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1980.0,0.0,37.0,2.0,0.0,2.0,2.0,9.0
8.0,15.0,1015.0,1.0,1.0,1.0,1.0,2.0,180.0,560.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,1991.0,1.0,33.0,0.0,0.0,2.0,1.0,1.0
5.0,18.0,1615.0,1.0,1.0,1.0,1.0,5.0,332.0,260.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1973.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0
7.0,15.0,955.0,1.0,2.0,1.0,1.0,2.0,555.0,310.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1947.0,0.0,33.0,0.0,0.0,2.0,1.0,1.0
4.0,24.0,1910.0,2.0,2.0,2.0,1.0,3.0,69.0,110.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1996.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0
2.0,14.0,1140.0,1.0,2.0,3.0,1.0,1.0,184.0,440.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1961.0,0.0,32.0,0.0,0.0,2.0,4.0,16.0
3.0,21.0,2100.0,5.0,2.0,1.0,1.0,5.0,224.0,590.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1981.0,1.0,7.0,0.0,9.0,2.0,3.0,1.0
12.0,15.0,1640.0,2.0,2.0,1.0,2.0,1.0,33.0,10.0,4.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1995.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0
4.0,27.0,750.0,1.0,2.0,1.0,1.0,3.0,75.0,940.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1975.0,0.0,7.0,0.0,0.0,2.0,3.0,13.0
10.0,27.0,1955.0,4.0,1.0,1.0,1.0,2.0,555.0,310.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2009.0,0.0,7.0,0.0,0.0,2.0,4.0,1.0
4.0,28.0,1000.0,1.0,2.0,1.0,8.0,7.0,118.0,750.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1984.0,1.0,10.0,0.0,4.0,0.0,1.0,14.0
4.0,10.0,2030.0,2.0,1.0,1.0,1.0,5.0,424.0,950.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1990.0,1.0,7.0,0.0,0.0,2.0,2.0,1.0
3.0,16.0,1750.0,1.0,2.0,1.0,1.0,6.0,395.0,540.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,5.0,3.0,5.0,2.0,2008.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0
